,Unnamed: 0.1,Unnamed: 0,PC1,PC2,year,condition,odometer,mmr,sellingprice,income,using_time,make,model,body,transmission,state,color,interior,region,K
1791,1791,1791,-0.7091785477837813,-2.066907204753441,2010,3.4,207134.0,18800,20100,48460,5,chevrolet,Suburban,suv,automatic,ms,white,tan,southeast,8
1792,1792,1792,0.3071226223326224,1.277823660863383,2012,4.3,54217.0,7975,8500,81400,3,nissan,Versa,sedan,automatic,wa,white,gray,pacific,3
1793,1793,1793,-1.8105157144081965,-1.0845108642449486,2007,3.0,104821.0,6100,7100,59100,8,dodge,Charger,sedan,automatic,fl,gray,black,southeast,5
1794,1794,1794,2.2350473544877323,-0.3018822060040068,2010,4.3,48046.0,32200,38600,61450,5,cadillac,Escalade ESV,suv,automatic,ga,black,brown,southeast,1
1795,1795,1795,1.590462263827318,-1.1785827941448246,2014,4.0,25845.0,16450,15600,59100,1,dodge,Grand Caravan,van,automatic,fl,red,black,southeast,4
1796,1796,1796,2.626236136403035,-0.2181614315257771,2013,4.1,23606.0,29700,31250,64520,2,bmw,3 Series,sedan,automatic,oh,white,black,midwest,7
1797,1797,1797,-4.860245049161064,-0.0089519584820607,2000,2.0,181768.0,1425,1200,67090,15,chevrolet,Blazer,suv,automatic,wi,blue,gray,midwest,5
1798,1798,1798,1.840481347859784,0.2593524249436343,2014,4.1,31984.0,18200,18000,71660,0,ford,Escape,suv,automatic,mo,gray,gray,midwest,3
1799,1799,1799,5.453768031269302,1.6908940809074706,2015,4.0,22589.0,62000,56250,77030,0,mercedes-benz,GL-Class,suv,automatic,ca,white,black,pacific,6
1800,1800,1800,-2.118285090281638,-0.5330210872428103,2003,2.9,87358.0,12800,12300,61450,12,mercedes-benz,SL-Class,convertible,automatic,ga,black,gray,southeast,1
1801,1801,1801,-2.9823410710613327,-0.8096306707281696,2005,2.7,138617.0,2575,2900,61490,10,chevrolet,TrailBlazer,suv,automatic,nc,blue,gray,southeast,8
1802,1802,1802,-1.4619450507267164,-0.0634507858584596,2008,3.2,104614.0,7725,7000,68360,7,saturn,Outlook,suv,automatic,tx,black,gray,southwest,0
1803,1803,1803,0.3967797799389814,0.3320418315495392,2012,2.8,20468.0,12400,12100,73130,3,honda,Accord,sedan,automatic,il,gray,gray,midwest,3
1804,1804,1804,-2.22012938076166,1.455917823532881,2007,2.5,117063.0,6425,4800,82150,8,nissan,Murano,suv,automatic,ma,white,tan,northeast,8
1805,1805,1805,1.961368200741296,-1.083807478573416,2014,4.7,35445.0,15550,21200,59100,1,chevrolet,Traverse,suv,automatic,fl,gray,gray,southeast,4
1806,1806,1806,-2.9519801403711505,-0.9769146478207666,2004,3.5,146201.0,3200,2900,59100,11,jeep,Liberty,suv,automatic,fl,blue,gray,southeast,5
1807,1807,1807,1.3372036496956767,0.9176432522835872,2013,4.6,48891.0,15350,16300,77030,2,dodge,Journey,suv,automatic,ca,red,beige,pacific,6
1808,1808,1808,0.1278367034287311,-1.245760610806578,2012,3.7,59260.0,8275,9000,59100,3,toyota,Yaris,sedan,automatic,fl,black,black,southeast,4
1809,1809,1809,1.1119180529344737,-1.325923573163255,2012,4.5,21565.0,12950,13400,57290,3,hyundai,Elantra,sedan,automatic,tn,black,black,southeast,2
1810,1810,1810,0.3357102550931413,0.3403163821048168,2012,3.6,41393.0,10650,9600,73100,3,honda,Civic,sedan,automatic,pa,black,beige,northeast,2
1811,1811,1811,3.5984367216925026,0.6954435933428653,2014,4.5,16629.0,37900,36200,71660,1,chevrolet,Silverado 2500HD,cab,automatic,mo,white,black,midwest,3
1812,1812,1812,-1.206684172382036,0.3446021192271528,2008,3.5,117847.0,8725,9500,71660,6,acura,TL,sedan,automatic,mo,white,beige,midwest,8
1813,1813,1813,-2.2215988307212053,0.457933048491932,2009,1.9,138638.0,5125,4200,74430,6,mercury,Mariner,suv,automatic,va,gray,black,southeast,9
1814,1814,1814,1.6016517029887936,1.8855937191839065,2011,4.6,50938.0,24100,25300,83200,4,acura,MDX,suv,automatic,mn,gray,black,midwest,2
1815,1815,1815,1.308027511835155,-0.1216395982302278,2013,3.7,15322.0,15750,16000,68360,2,mitsubishi,Outlander,suv,automatic,tx,blue,—,southwest,6
1816,1816,1816,1.74682966568912,-1.082656848181835,2013,4.9,19737.0,15100,17200,59100,2,mitsubishi,Outlander Sport,suv,automatic,fl,white,black,southeast,4
1817,1817,1817,1.0315853438851266,-1.013620700015672,2014,3.9,40079.0,11250,11300,61450,1,kia,Forte,sedan,automatic,ga,silver,black,southeast,1
1818,1818,1818,2.7164804709453323,-0.8050479098652842,2013,4.2,25349.0,30900,31400,59100,2,lexus,GS 350,sedan,automatic,fl,black,black,southeast,4
1819,1819,1819,0.5944645561070554,-0.8410094336291575,2013,3.4,39022.0,10750,11000,62930,2,dodge,Dart,sedan,automatic,in,silver,gray,midwest,3
1820,1820,1820,-2.4496816654149662,0.1506240740161999,2006,2.9,120250.0,4425,3400,70210,9,jeep,Liberty,suv,automatic,ny,silver,gray,northeast,8
1821,1821,1821,2.335425667705992,1.1526649028059688,2013,4.2,38677.0,28900,27800,77030,2,bmw,5 Series,sedan,automatic,ca,white,black,pacific,6
1822,1822,1822,-0.2517264554965639,-1.11468407451481,2010,2.7,55687.0,13350,13600,59100,5,nissan,Maxima,sedan,automatic,fl,red,black,southeast,4
1823,1823,1823,1.5092575422174417,-1.4423549193933642,2014,4.6,17728.0,11750,11600,57290,1,dodge,Avenger,sedan,automatic,tn,—,black,southeast,2
1824,1824,1824,-2.2748965161490418,-0.7262846386188224,2005,3.6,115167.0,4100,5900,61450,10,chevrolet,Equinox,suv,automatic,ga,white,gray,southeast,9
1825,1825,1825,-1.90398553866836,0.4116151204739165,2007,2.2,72100.0,7050,5100,73100,8,buick,LaCrosse,sedan,automatic,pa,green,gray,northeast,2
1826,1826,1826,2.040864803310382,1.3532793401776413,2011,4.2,66769.0,31000,35000,77030,4,cadillac,Escalade ESV,suv,automatic,ca,black,black,pacific,6
1827,1827,1827,2.1797119264768514,0.8535609031825024,2014,5.0,5851.0,15350,16400,77030,0,honda,Civic,sedan,automatic,ca,white,beige,pacific,6
1828,1828,1828,2.19381314826257,-1.36831336390943,2014,5.0,4847.0,14850,16100,57290,0,ford,Focus,sedan,automatic,tn,—,gray,southeast,2
1829,1829,1829,0.936485152432003,1.3454366835820195,2013,3.7,51382.0,14950,15600,81400,2,ford,Edge,suv,automatic,wa,black,black,pacific,3
1830,1830,1830,1.016334527315192,-1.27989630277811,2012,3.6,37697.0,17200,17700,57290,3,nissan,Maxima,sedan,automatic,tn,gray,black,southeast,2
1831,1831,1831,0.5504115605454944,0.3834893495564122,2012,2.9,28346.0,14600,14200,73100,3,honda,Accord,coupe,automatic,pa,gray,black,northeast,2
1832,1832,1832,2.7355796872755773,1.0980484621125512,2014,4.3,18896.0,28100,28000,77030,1,volkswagen,Touareg,suv,automatic,ca,blue,black,pacific,6
1833,1833,1833,-3.734484699369844,-0.5874438362515072,2006,1.0,183921.0,3200,2500,64520,9,chrysler,300,sedan,automatic,oh,silver,gray,midwest,9
1834,1834,1834,0.4541408630451296,-0.6251329090273934,2012,3.5,28695.0,10750,10300,64520,3,hyundai,Elantra,sedan,automatic,oh,red,beige,midwest,7
1835,1835,1835,-0.0057956136521314,-0.2272066210250605,2012,2.4,46300.0,12150,11000,68360,3,nissan,Altima,coupe,automatic,tx,gray,black,southwest,2
1836,1836,1836,-3.167841151778126,-0.9993277469281722,2003,2.8,109609.0,3300,2000,59100,12,mercury,Mountaineer,suv,automatic,fl,gray,gray,southeast,5
1837,1837,1837,1.834762587028131,1.1588036159932398,2012,3.0,34938.0,29900,29900,77030,3,subaru,Impreza,sedan,manual,ca,blue,black,pacific,6
1838,1838,1838,0.0303879380156811,1.302419320067732,2013,2.6,49336.0,9275,8900,82750,2,chevrolet,Impala,sedan,automatic,nj,white,black,northeast,7
1839,1839,1839,-1.0882644384699736,-0.3413902579962011,2007,3.9,97826.0,10400,11100,64520,8,gmc,Canyon,cab,automatic,oh,white,black,midwest,1
1840,1840,1840,1.5073329981924213,-0.2887397047691112,2014,3.8,27475.0,16000,16500,67090,1,kia,Sportage,suv,automatic,wi,gray,gray,midwest,2
1841,1841,1841,0.721271071630379,0.6974493566565815,2014,2.0,29499.0,18100,12000,77030,1,ford,Mustang,convertible,automatic,ca,red,black,pacific,6
1842,1842,1842,0.32792041150877,0.8819367464890788,2011,2.9,32410.0,15650,14250,77030,4,kia,Optima,sedan,automatic,ca,blue,black,pacific,6
1843,1843,1843,1.908694914046165,1.620567658211683,2014,4.0,28236.0,20500,20700,83200,1,chrysler,300,sedan,automatic,mn,black,beige,midwest,2
1844,1844,1844,-2.8116749761460107,-0.751037532232253,2006,2.0,110704.0,3750,1000,62960,9,chevrolet,Malibu,sedan,automatic,nv,silver,—,mountain west,9
1845,1845,1845,1.6050548518964376,0.5241881634366277,2013,4.1,35579.0,19500,20000,73100,2,chevrolet,Impala,sedan,automatic,pa,gray,gray,northeast,2
1846,1846,1846,-3.2652337239413507,1.1057488830047475,2002,3.4,120828.0,3100,3200,77030,13,chevrolet,TrailBlazer,suv,automatic,ca,black,gray,pacific,0
1847,1847,1847,-2.021767844068437,0.7864919304507898,2008,1.9,93117.0,6375,4400,77030,7,dodge,Grand Caravan,van,automatic,ca,blue,gray,pacific,0
1848,1848,1848,4.463819426870381,2.2631219299363066,2013,5.0,3800.0,46200,47600,83200,2,ford,F-250 Super Duty,cab,automatic,mn,—,black,midwest,2
1849,1849,1849,1.928879521227711,0.7762180869210443,2011,4.8,30982.0,24800,26300,73130,4,ford,Expedition,suv,automatic,il,white,beige,midwest,3
1850,1850,1850,3.7186581903999127,0.3087709380399508,2014,5.0,5074.0,34800,35500,68360,1,jeep,Wrangler,suv,automatic,tx,black,black,southwest,2
1851,1851,1851,1.6051654124598465,1.0147857059592758,2013,3.7,49542.0,23100,22700,77030,2,mercedes-benz,GLK-Class,suv,automatic,ca,gray,black,pacific,6
1852,1852,1852,0.8556935753726536,1.307373632542577,2014,2.9,14064.0,13100,9800,82750,1,nissan,Sentra,sedan,automatic,nj,silver,gray,northeast,7
1853,1853,1853,-0.8778297792651228,0.0531500337078362,2010,2.8,105847.0,9200,9600,70210,4,buick,LaCrosse,sedan,automatic,ny,black,gray,northeast,8
1854,1854,1854,1.186569426786221,0.8082157678353836,2013,4.3,16577.0,12200,12200,77030,2,ford,Fiesta,hatchback,automatic,ca,silver,black,pacific,6
1855,1855,1855,-5.23470239141328,-0.835707154313935,1998,1.9,166170.0,1175,850,59100,17,honda,Accord,sedan,manual,fl,silver,tan,southeast,5
1856,1856,1856,1.362453499643648,-0.1167954500128235,2013,4.0,15721.0,15150,15400,68360,2,hyundai,Sonata Hybrid,sedan,automatic,tx,black,silver,southwest,6
1857,1857,1857,1.4759131751380978,-0.7421889682815179,2012,4.6,32631.0,17650,18800,61450,3,nissan,Maxima,sedan,automatic,ga,white,black,southeast,1
1858,1858,1858,0.0517152445162276,-1.3775714569001345,2013,1.0,20478.0,16400,9200,59100,2,jeep,Patriot,suv,automatic,fl,silver,black,southeast,4
1859,1859,1859,-0.934348619328057,-1.2689022154339993,2011,2.4,98104.0,8350,7800,59100,4,nissan,Altima,sedan,automatic,fl,blue,black,southeast,5
1860,1860,1860,1.4251701741935927,0.5602667846814544,2012,4.5,31285.0,17700,18700,73130,3,ford,Escape,suv,automatic,il,silver,black,midwest,3
1861,1861,1861,1.449325142216787,0.537344735122901,2013,4.1,56390.0,21800,18000,73100,2,audi,A4,sedan,manual,pa,black,black,northeast,2
1862,1862,1862,0.686804254735552,0.2581002611842053,2011,3.2,140348.0,26800,29500,68360,4,ford,F-250 Super Duty,cab,automatic,tx,white,beige,southwest,0
1863,1863,1863,0.3851603912722438,-1.2856248701449666,2013,2.5,42902.0,12950,12100,59100,2,hyundai,Elantra,sedan,automatic,fl,red,beige,southeast,4
1864,1864,1864,-2.5449149549282004,0.6528682486687728,2004,2.4,128762.0,9350,10400,73200,10,cadillac,Escalade EXT,cab,automatic,ne,black,tan,midwest,5
1865,1865,1865,1.1959241857559313,1.6331469681493296,2012,3.9,42127.0,19350,19300,82750,3,lexus,CT 200h,hatchback,automatic,nj,black,gray,northeast,7
1866,1866,1866,-3.3094787839968856,0.5987874656279307,2002,2.6,105093.0,2675,3500,73200,12,ford,Escape,suv,automatic,ne,silver,gray,midwest,5
1867,1867,1867,2.2217035638864786,0.5483188996586874,2013,4.7,56287.0,25800,27100,71660,2,gmc,Yukon,suv,automatic,mo,silver,black,midwest,3
1868,1868,1868,-0.7531869182577023,-0.7992950116651957,2009,3.6,94857.0,9875,10600,61490,6,subaru,Forester,suv,automatic,nc,blue,gray,southeast,1
1869,1869,1869,0.2610763632894117,1.323602196932339,2013,2.1,28558.0,11800,12100,82750,2,nissan,Sentra,sedan,automatic,nj,red,gray,northeast,7
1870,1870,1870,0.3006702838172897,0.3411872205289047,2012,3.6,45103.0,9850,10300,73100,3,chevrolet,Impala,sedan,automatic,pa,silver,black,northeast,2
1871,1871,1871,0.9216179229964592,0.0274561386126515,2011,3.7,32423.0,18900,17800,68360,4,infiniti,G Sedan,sedan,automatic,tx,gray,black,southwest,6
1872,1872,1872,3.1954853276774755,-0.1081446681922989,2014,3.5,43622.0,39200,38800,64520,1,chevrolet,Tahoe,suv,automatic,oh,beige,gray,midwest,7
1873,1873,1873,1.3057040875054855,-0.9657221684876786,2014,4.4,38497.0,12550,11900,61450,1,volkswagen,Jetta,sedan,automatic,ga,white,black,southeast,1
1874,1874,1874,1.3839067617387262,0.8651940347709436,2013,4.0,36123.0,16900,15800,77030,1,ford,Taurus,sedan,automatic,ca,silver,black,pacific,6
1875,1875,1875,0.8295950557794467,-0.4243539873623445,2013,4.9,80642.0,11650,11000,65610,2,honda,Civic,sedan,automatic,mi,blue,gray,midwest,1
1876,1876,1876,-4.103456808195056,1.597975763785775,2002,1.9,150828.0,2925,2400,82150,13,toyota,Sienna,van,automatic,ma,blue,gray,northeast,8
1877,1877,1877,0.4293012401275721,1.1697362278972234,2008,4.0,30385.0,20300,18400,77030,7,lincoln,Navigator,suv,automatic,ca,black,black,pacific,6
1878,1878,1878,1.0839098067077435,0.5577614383769814,2012,2.9,43419.0,21600,22750,73130,3,acura,TL,sedan,automatic,il,gray,black,midwest,3
1879,1879,1879,0.6669912314752441,0.8110495008669845,2013,3.9,63900.0,13400,11250,77030,2,nissan,Altima,sedan,automatic,ca,black,black,pacific,6
1880,1880,1880,0.9232286986299804,-0.5120070300434512,2010,4.4,28165.0,16500,18600,62960,5,honda,Accord Crosstour,hatchback,automatic,nv,blue,black,mountain west,7
1881,1881,1881,0.046449175537169,-1.3958437715385827,2011,4.1,73747.0,7750,9600,57290,3,chevrolet,Impala,sedan,automatic,tn,gold,black,southeast,2
1882,1882,1882,1.7411263410726574,-0.9293688883306586,2013,3.8,67083.0,25300,25400,59100,2,chevrolet,Tahoe,suv,automatic,fl,silver,black,southeast,4
1883,1883,1883,1.2184293572460758,-1.046414456498641,2012,2.3,13067.0,24300,21800,59100,3,lexus,ES 350,sedan,automatic,fl,silver,black,southeast,4
1884,1884,1884,-2.466374537384237,-0.9167505373437648,2003,3.6,103538.0,5300,5900,59100,11,bmw,X5,suv,automatic,fl,silver,black,southeast,5
1885,1885,1885,-1.5474896583675084,-1.1453910133140977,2008,2.1,83519.0,9975,7600,59100,7,cadillac,CTS,sedan,automatic,fl,gold,black,southeast,4
1886,1886,1886,0.7169962558308849,-0.2021020424912015,2013,3.1,33982.0,13100,13400,68360,2,honda,Civic,sedan,automatic,tx,gray,gray,southwest,2
1887,1887,1887,-0.3355440056115801,1.2579775247453202,2011,3.4,93184.0,9375,12500,80610,4,jeep,Liberty,suv,automatic,co,silver,black,mountain west,8
1888,1888,1888,-1.074281091781817,0.5395762407952981,2010,2.2,101806.0,10700,10700,74430,5,chevrolet,Traverse,suv,automatic,va,red,black,southeast,1
1889,1889,1889,-2.339695797693447,0.978788737385046,2005,3.5,100773.0,3275,4000,77030,10,ford,Escape,suv,automatic,ca,gray,gray,pacific,0
1890,1890,1890,1.3701056008229484,0.7816203785430533,2014,3.7,20352.0,14700,14500,77030,1,nissan,Altima,sedan,automatic,ca,red,black,pacific,6
1891,1891,1891,1.904170776627598,1.6008359739061726,2014,4.0,20799.0,19200,20465,83200,1,chrysler,Town and Country,van,automatic,mn,white,black,midwest,2
1892,1892,1892,0.3687529204890182,-0.7442607236230068,2010,3.8,50566.0,15550,15800,61450,5,bmw,3 Series,coupe,automatic,ga,silver,black,southeast,1
1893,1893,1893,0.4299245256386232,-1.234895791599001,2013,3.0,64933.0,12900,13200,59100,2,ford,Taurus,sedan,automatic,fl,gray,black,southeast,4
1894,1894,1894,2.422861918424832,1.1310881748584476,2013,4.8,29059.0,25300,26500,77030,2,gmc,Sierra 1500,cab,automatic,ca,white,beige,pacific,6
1895,1895,1895,1.7570667757330058,-0.0625565281316299,2014,3.6,33282.0,20500,20800,68360,1,ford,Escape,suv,automatic,tx,red,black,southwest,6
1896,1896,1896,1.816289235645648,-1.12822087520747,2014,4.0,23536.0,18750,18200,59100,1,chevrolet,Impala,sedan,automatic,fl,gray,gray,southeast,4
1897,1897,1897,0.5155475807825111,-0.2008623098532776,2012,2.7,65970.0,19550,17100,67090,3,bmw,3 Series,coupe,automatic,wi,black,tan,midwest,2
1898,1898,1898,0.3907596217651384,1.6009268198570548,2011,3.5,63557.0,16800,15750,82750,4,bmw,3 Series,sedan,automatic,nj,black,gray,northeast,7
1899,1899,1899,-2.53941294395165,0.8394721604940184,2007,2.4,131304.0,3250,3800,77030,8,pontiac,G6,sedan,automatic,ca,brown,beige,pacific,0
1900,1900,1900,0.7011331451534827,-1.07358995759136,2014,3.6,44989.0,8750,9500,61450,1,ford,Fiesta,sedan,automatic,ga,silver,gray,southeast,1
1901,1901,1901,-4.676987493188536,1.1198707652316464,1999,2.1,128673.0,875,850,77030,16,saab,9-3,hatchback,automatic,ca,black,tan,pacific,0
1902,1902,1902,-2.7025464486547524,2.253526184315772,2006,2.7,133447.0,4100,2900,89090,9,cadillac,DTS,sedan,automatic,md,gold,gray,northeast,5
1903,1903,1903,1.985597832563336,0.0421976327957066,2013,4.1,18630.0,22500,22500,68360,2,lincoln,MKS,sedan,automatic,tx,—,tan,southwest,6
1904,1904,1904,2.960909490891788,-0.8725727738091424,2014,4.3,15966.0,30700,29300,59100,1,gmc,Acadia,suv,automatic,fl,gray,brown,southeast,4
1905,1905,1905,1.340910782602378,-0.4775715972006704,2013,3.4,38614.0,20100,19301,64520,2,nissan,Frontier,cab,automatic,oh,silver,gray,midwest,7
1906,1906,1906,3.3504835528392825,-0.9873887630983398,2014,4.6,16539.0,32700,34000,57290,1,honda,Pilot,suv,automatic,tn,white,gray,southeast,2
1907,1907,1907,1.6081130449069676,0.9638586140360172,2013,3.9,31646.0,20700,20000,77030,2,mercedes-benz,C-Class,sedan,automatic,ca,black,gray,pacific,6
1908,1908,1908,2.6742061616183275,-0.3457462583780974,2015,4.7,7614.0,21800,21300,65610,0,gmc,Terrain,suv,automatic,mi,silver,black,midwest,7
1909,1909,1909,0.4363080205659194,-0.4892014384890285,2011,4.0,50725.0,13800,12200,64520,4,toyota,RAV4,suv,automatic,oh,beige,beige,midwest,7
1910,1910,1910,1.5219941003937834,1.3478535102112972,2013,4.9,9956.0,12250,13900,81400,2,mazda,Mazda3,sedan,automatic,wa,silver,black,pacific,3
1911,1911,1911,5.489620022748794,-0.0449295682534204,2012,4.1,12062.0,66000,65600,59100,3,mercedes-benz,SL-Class,convertible,automatic,fl,black,—,southeast,4
1912,1912,1912,1.221630337167231,-1.2528076699687554,2012,3.9,32023.0,17600,18500,57290,3,ford,Flex,wagon,automatic,tn,red,gray,southeast,2
1913,1913,1913,-3.8045460476398674,0.7332668833144661,2003,2.3,168313.0,2800,3800,74430,12,mercedes-benz,C-Class,sedan,automatic,va,black,black,southeast,9
1914,1914,1914,-2.3671961434652413,-0.8758025664129221,2006,1.9,83409.0,5400,5400,61450,9,pontiac,G6,coupe,automatic,ga,blue,gray,southeast,1
1915,1915,1915,-0.317873192240635,-1.130853907882129,2011,4.3,116340.0,8725,9300,59100,4,chevrolet,Equinox,suv,automatic,fl,black,black,southeast,5
1916,1916,1916,0.1588485379575851,2.134021800519142,2012,4.1,62420.0,8225,8400,89090,3,ford,Focus,hatchback,automatic,md,gray,black,northeast,2
1917,1917,1917,-0.9496590201600124,1.6343573712102668,2009,3.8,132520.0,11200,11200,82750,6,chevrolet,Silverado 1500,cab,automatic,nj,beige,gray,northeast,5
1918,1918,1918,-2.3920503750150424,0.6788026291392667,2006,2.9,135586.0,6850,5500,74430,9,lincoln,Navigator,suv,automatic,va,white,gray,southeast,9
1919,1919,1919,3.290625556316967,0.5445057520377999,2015,3.9,19420.0,33500,33600,71660,0,ford,Explorer,suv,automatic,mo,green,black,midwest,3
1920,1920,1920,0.7705960984057747,-0.9406096768244252,2013,3.8,53394.0,12700,12500,61450,2,nissan,Rogue,suv,automatic,ga,black,black,southeast,1
1921,1921,1921,-2.8513534106427745,-0.1124995665725848,2005,1.0,73990.0,8400,2500,68360,10,infiniti,G35,coupe,manual,tx,black,black,southwest,6
1922,1922,1922,-3.4054344911202743,2.51783171295591,2002,3.6,158646.0,4750,4400,89090,13,chevrolet,Silverado 1500,cab,automatic,md,gray,gray,northeast,5
1923,1923,1923,1.854265267052028,0.8575797024259513,2014,4.4,11657.0,16100,16900,77030,1,honda,Civic,sedan,automatic,ca,red,beige,pacific,6
1924,1924,1924,-2.178943874973747,0.3286879111987407,2006,2.6,95565.0,6350,5750,71660,9,jeep,Commander,suv,automatic,mo,beige,gray,midwest,8
1925,1925,1925,2.4771274616465244,-1.2190661477474576,2014,4.9,14661.0,21300,21800,57290,1,ford,Taurus,sedan,automatic,tn,red,tan,southeast,2
1926,1926,1926,0.8223089714988586,-1.2382273798857524,2013,3.8,35200.0,11300,11500,59100,2,toyota,Corolla,sedan,automatic,fl,blue,gray,southeast,4
